City,SKU Name,SKU Code,EAN,SKU Category,SKU Sub Category,Brand Name,Manufacturer Name,Manufacturer ID,Units
Nagpur,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Karnal,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Warangal,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Kurukshetra,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Rajkot,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Mumbai,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,265
Panipat,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,4
Delhi,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,13
Gurugram,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,6
Mumbai,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Delhi,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Noida,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Amritsar,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Panipat,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,4
Dehradun,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Vadodra,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Ahmedabad,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Hyderabad,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Mumbai,Nourish You Chia Seeds Truly Clean Chia Seeds for Eating 250.0 GRAM,fc2f8665-c9cf-48bf-8aca-609f7d500e51,8908005459828,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,197
Faridabad,Nourish You Chia Seeds Truly Clean Chia Seeds for Eating 250.0 GRAM,fc2f8665-c9cf-48bf-8aca-609f7d500e51,8908005459828,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,36
Prayagraj,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Davanagere,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Palakkad,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Patiala,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,6
Kurukshetra,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Vadodra,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Karnal,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Bareilly,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Agra,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Faridabad,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Ghaziabad,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,5
Nagpur,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Rajkot,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Haridwar,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
SAS Nagar,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Kanpur,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Indore,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Amritsar,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,5
Ambala,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Jhajjar,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,278
Vadodra,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Gurugram,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,12
Mumbai,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,71
Jhajjar,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,240
Faridabad,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,257
Pune,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,51
Bengaluru,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,30
Pune,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Gurugram,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Hubballi,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Chennai,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,38
Ghaziabad,Nourish You Chia Seeds Truly Clean Chia Seeds for Eating 250.0 GRAM,fc2f8665-c9cf-48bf-8aca-609f7d500e51,8908005459828,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,36
Chennai,Nourish You Chia Seeds Truly Clean Chia Seeds for Eating 250.0 GRAM,fc2f8665-c9cf-48bf-8aca-609f7d500e51,8908005459828,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Lucknow,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Jhajjar,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,167
Amritsar,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Ambala,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Belgavi,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Ahmedabad,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,5
Nashik,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,5
Dehradun,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,6
Hubballi,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,3
Jalandhar,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,4
Gurugram,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,13
Dehradun,Nourish You Raw Chia Seeds 500.0 GRAM,e656030c-27e2-400f-baa8-2ab8ea1c3cc6,8908005459095,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,16
Noida,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Chennai,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,323
Hyderabad,Nourish You Quinoa 500.0 GRAM,fa9607da-efd5-4768-afaf-f2f698d9ddd4,8908005459804,"Atta, Rice, Oil & Dals",Rice & More,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,16
Jalandhar,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Belgavi,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Faridabad,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,0
Jhajjar,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,5
Patiala,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Nagpur,Nourish You Antioxidant Boost 7 in 1 Super Seed Mix 100.0 GRAM,5b8fc10e-bd36-4768-8fc1-5b8bcf66ac73,8908005459989,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,0
Noida,Nourish You Chia Seeds Truly Clean Chia Seeds for Eating 250.0 GRAM,fc2f8665-c9cf-48bf-8aca-609f7d500e51,8908005459828,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,42
Gurugram,Nourish You Chia Seeds Truly Clean Chia Seeds for Eating 250.0 GRAM,fc2f8665-c9cf-48bf-8aca-609f7d500e51,8908005459828,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,172
Bengaluru,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,144
Delhi,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,13
Mysuru,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,6
Mumbai,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,149
Sonipat,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,6
Karimnagar,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Madurai,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Warangal,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,2
Kanpur,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,1
Jaipur,Nourish You Raw Watermelon Seeds | Kernels 250.0 GRAM,2c997eb9-08ed-4b29-8ca1-85c1c994afcc,8908022410031,"Masala, Dry Fruits & More",Dates & Seeds,Nourish You,Nutrivative Foods Pvt Ltd,b5e206a7-39f2-49ce-b787-e107e9d8f8af,9
